id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	kingdom	phylum	class	order	family	genus	species	file	strain
Lactobacillus_reuteri_MM4_1A_	Lactobacillus reuteri MM4-1A	Lactobacillus reuteri MM4-1A (548485.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	560	1606	1138	Ines Thiele	06/25/12	548485	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_reuteri_MM4_1A_.xml	Lactobacillus reuteri MM4-1A
Lactobacillus_reuteri_SD2112_ATCC_55730	Lactobacillus reuteri SD2112, ATCC 55730	Lactobacillus reuteri SD2112 (491077.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	577	1545	1120	Ines Thiele	06/25/12	491077	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_reuteri_SD2112_ATCC_55730.xml	Lactobacillus reuteri SD2112, ATCC 55730
Lactobacillus_rhamnosus_GG_ATCC_53103	Lactobacillus rhamnosus GG, ATCC 53103	Lactobacillus rhamnosus GG (Prj:40637) (568703.30)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	817	1981	1284	Eugen Bauer	08/03/14	568703	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_rhamnosus_GG_ATCC_53103.xml	Lactobacillus rhamnosus GG, ATCC 53103
Lactobacillus_rhamnosus_LMS2_1	Lactobacillus rhamnosus LMS2-1	Lactobacillus rhamnosus LMS2-1 (525361.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	760	1679	1156	Ines Thiele	06/25/12	525361	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_rhamnosus_LMS2_1.xml	Lactobacillus rhamnosus LMS2-1
Lactobacillus_ruminis_ATCC_25644	Lactobacillus ruminis ATCC 25644	Lactobacillus ruminis ATCC 25644 (525362.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	565	1663	1123	Ines Thiele	06/25/12	525362	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus ruminis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_ruminis_ATCC_25644.xml	Lactobacillus ruminis ATCC 25644
Lactobacillus_sakei_subsp_sakei_23K	Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K (314315.12)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	546	1569	1101	Eugen Bauer	08/03/14	314315	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Lactobacillus sakei	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_sakei_subsp_sakei_23K.xml	Lactobacillus sakei subsp. sakei 23K
Lactobacillus_salivarius_HO66_ATCC_11741	Lactobacillus salivarius HO66, ATCC 11741	Lactobacillus salivarius ATCC 11741 (525364.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	553	1598	1078	Ines Thiele	06/25/12	1624	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_salivarius_HO66_ATCC_11741.xml	Lactobacillus salivarius HO66, ATCC 11741
Lactobacillus_salivarius_salivarius_UCC118	Lactobacillus salivarius salivarius UCC118	Lactobacillus salivarius UCC118 (362948.14)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	557	1841	1135	Ines Thiele	06/25/12	362948	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_salivarius_salivarius_UCC118.xml	Lactobacillus salivarius salivarius UCC118
Lactobacillus_ultunensis_DSM_16047	Lactobacillus ultunensis DSM 16047	Lactobacillus ultunensis DSM 16047 (525365.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	545	1434	1026	Ines Thiele	06/25/12	525365	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ultunensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_ultunensis_DSM_16047.xml	Lactobacillus ultunensis DSM 16047
Lactobacillus_vaginalis_ATCC_49540	Lactobacillus vaginalis ATCC 49540	Lactobacillus vaginalis ATCC 49540 (525366.3)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		543	1120	902	Laura Kutt	04/18/16	1423814	Kbase	kb|g.2018	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Lactobacillus vaginalis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactobacillus_vaginalis_ATCC_49540.xml	Lactobacillus vaginalis ATCC 49540
Lactococcus_garvieae_ATCC_49156	Lactococcus garvieae ATCC 49156	Lactococcus garvieae ATCC 49156 (420889.6)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	614	1188	890	Laura Kutt	04/18/16	420889	Kbase	kb|g.26658	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus garvieae	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactococcus_garvieae_ATCC_49156.xml	Lactococcus garvieae ATCC 49156
Lactococcus_lactis_subsp_lactis_Il1403	Lactococcus lactis subsp. lactis Il1403	Lactococcus lactis subsp. lactis Il1403 (272623.7)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		748	1295	994			272623	Kbase	kb|g.613	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactococcus_lactis_subsp_lactis_Il1403.xml	Lactococcus lactis subsp. lactis Il1403
Lactococcus_raffinolactis_4877	Lactococcus raffinolactis 4877	Lactococcus raffinolactis 4877 (1215915.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	742	1203	902	Laura Kutt	04/18/16	1215915	Kbase	kb|g.25584	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus raffinolactis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lactococcus_raffinolactis_4877.xml	Lactococcus raffinolactis 4877
Laribacter_hongkongensis_HLHK9	Laribacter hongkongensis HLHK9	Laribacter hongkongensis HLHK9 (557598.3)	Facultative anaerobe	Asaccharolytic, nonfermentative	Negative	Pathogen	751	1266	987	Eugen Bauer	08/03/14	557598	Kbase		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter	Laribacter hongkongensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Laribacter_hongkongensis_HLHK9.xml	Laribacter hongkongensis HLHK9
Lautropia_mirabilis_ATCC_51599	Lautropia mirabilis ATCC 51599	Lautropia mirabilis ATCC 51599 (887898.3)	Facultative anaerobe	Non-fermentative, asaccharolytic	Negative		784	1297	1025	Laura Kutt	04/18/16	887898	Kbase	kb|g.3587	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	Lautropia mirabilis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lautropia_mirabilis_ATCC_51599.xml	Lautropia mirabilis ATCC 51599
Leminorella_grimontii_ATCC_33999	Leminorella grimontii ATCC 33999 = DSM 5078		Facultative anaerobe	Fermentative	Negative		947	1453	1092	Laura Kutt	04/18/16	1005999	Kbase	kb|g.206563	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella	Leminorella grimontii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leminorella_grimontii_ATCC_33999.xml	Leminorella grimontii ATCC 33999 = DSM 5078
Leptotrichia_buccalis_C_1013_b	Leptotrichia buccalis C-1013-b	Leptotrichia buccalis C-1013-b (523794.5)	Facultative anaerobe	Saccharolytic, fermentative	Negative		655	1251	959	Laura Kutt	04/18/16	523794	Kbase	kb|g.1972	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leptotrichia_buccalis_C_1013_b.xml	Leptotrichia buccalis C-1013-b
Leuconostoc_argentinum_KCTC_3773	Leuconostoc argentinum KCTC 3773	Leuconostoc argentinum KCTC 3773 (886872.3)	Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		602	1136	869	Laura Kutt	04/18/16	886872	Kbase	kb|g.28083	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc lactis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_argentinum_KCTC_3773.xml	Leuconostoc argentinum KCTC 3773
Leuconostoc_gelidum_JB7	Leuconostoc gelidum JB7	Leuconostoc gelidum JB7 (1229756.3)	Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		629	1170	908	Laura Kutt	04/18/16	1229756	Kbase	kb|g.25724	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc gelidum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_gelidum_JB7.xml	Leuconostoc gelidum JB7
Leuconostoc_lactis_KACC_91922	Leuconostoc lactis KACC 91922		Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		555	1130	869			1246	Kbase	kb|g.241841	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc lactis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_lactis_KACC_91922.xml	Leuconostoc lactis KACC 91922
Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254	Leuconostoc mesenteroides subsp. cremoris ATCC 19254	Leuconostoc mesenteroides subsp. cremoris ATCC 19254 (586220.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	563	1280	979	Ines Thiele	06/25/12	586220	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254.xml	Leuconostoc mesenteroides subsp. cremoris ATCC 19254
Listeria_grayi_DSM_20601	Listeria grayi DSM 20601	Listeria grayi DSM 20601 (525367.9)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	766	1443	1031	Ines Thiele	06/25/12	525367	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria grayi	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_grayi_DSM_20601.xml	Listeria grayi DSM 20601
Listeria_monocytogenes_4a_L99	Listeria monocytogenes 4a L99		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	804	1295	963	Eugen Bauer	08/03/14	565047	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_4a_L99.xml	Listeria monocytogenes 4a L99
Listeria_monocytogenes_4b_F2365	Listeria monocytogenes 4b F2365	Listeria monocytogenes str. 4b F2365 (265669.9)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	823	1326	978	Eugen Bauer	08/03/14	265669	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_4b_F2365.xml	Listeria monocytogenes 4b F2365
Listeria_monocytogenes_Finland_1988	Listeria monocytogenes Finland 1988	Listeria monocytogenes Finland 1988 (393127.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	843	1326	977	Eugen Bauer	08/03/14	393127	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_Finland_1988.xml	Listeria monocytogenes Finland 1988
Listeria_monocytogenes_FSL_R2_561	Listeria monocytogenes FSL R2-561	Listeria monocytogenes FSL R2-561 (393126.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	839	1324	976	Eugen Bauer	08/03/14	393126	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_FSL_R2_561.xml	Listeria monocytogenes FSL R2-561
Listeria_monocytogenes_J0161_FSL_R2_499	Listeria monocytogenes J0161, FSL R2-499	Listeria monocytogenes J0161 (393130.8)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	831	1316	973	Eugen Bauer	08/03/14	393130	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_J0161_FSL_R2_499.xml	Listeria monocytogenes J0161, FSL R2-499
Listeria_monocytogenes_serotype_7_SLCC_2482	Listeria monocytogenes serotype 7 SLCC 2482	Listeria monocytogenes serotype 7 str. SLCC2482 (1639.166)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	837	1324	977	Eugen Bauer	08/03/14	863767	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_serotype_7_SLCC_2482.xml	Listeria monocytogenes serotype 7 SLCC 2482
Listeria_monocytogenes_SLCC_2378	Listeria monocytogenes SLCC 2378	Listeria monocytogenes SLCC2378 (879088.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	829	1326	978	Eugen Bauer	08/03/14	879088	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_SLCC_2378.xml	Listeria monocytogenes SLCC 2378
Listeria_monocytogenes_SLCC_2540	Listeria monocytogenes SLCC 2540	Listeria monocytogenes SLCC2540 (879089.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	834	1327	977	Eugen Bauer	08/03/14	879089	Kbase		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_SLCC_2540.xml	Listeria monocytogenes SLCC 2540
Listeria_monocytogenes_SLCC_7179	Listeria monocytogenes SLCC 7179	Listeria monocytogenes SLCC7179 (879090.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	825	1324	976	Eugen Bauer	08/03/14	879090	Kbase		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Listeria_monocytogenes_SLCC_7179.xml	Listeria monocytogenes SLCC 7179
Lysinibacillus_fusiformis_ZB2	Lysinibacillus fusiformis ZB2	Lysinibacillus fusiformis ZB2 (1231627.3)					1071	1492	1129	Laura Kutt	05/30/16	1231627	Kbase	kb|g.25748	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus fusiformis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lysinibacillus_fusiformis_ZB2.xml	Lysinibacillus fusiformis ZB2
Lysinibacillus_sphaericus_C3_41	Lysinibacillus sphaericus C3-41	Lysinibacillus sphaericus C3-41 (444177.5)					1090	1470	1118	Laura Kutt	04/18/16	444177	Kbase	kb|g.1506	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus sphaericus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Lysinibacillus_sphaericus_C3_41.xml	Lysinibacillus sphaericus C3-41
Marvinbryantia_formatexigens_I_52_DSM_14469	Marvinbryantia formatexigens I-52, DSM 14469	Bryantella formatexigens DSM 14469 (478749.5)	Obligate anaerobe	Saccharolytic, fermentative, hydrogen used as energy source	Positive	Commensal	798	1996	1258	Ines Thiele	04/20/12	168384	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	Marvinbryantia formatexigens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Marvinbryantia_formatexigens_I_52_DSM_14469.xml	Marvinbryantia formatexigens I-52, DSM 14469
Megamonas_funiformis_YIT_11815	Megamonas funiformis YIT 11815	Megamonas funiformis YIT 11815 (742816.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative		811	1249	935	Laura Kutt	04/18/16	742816	Kbase	kb|g.27486	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Megamonas_funiformis_YIT_11815.xml	Megamonas funiformis YIT 11815
Megamonas_hypermegale_ART12_1	Megamonas hypermegale ART12/1	Megamonas hypermegale ART12/1 (657316.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	902	1102	881	Ines Thiele	06/25/12	657316	ModelSEED		Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas hypermegale	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Megamonas_hypermegale_ART12_1.xml	Megamonas hypermegale ART12/1
Megasphaera_elsdenii_DSM_20460	Megasphaera elsdenii DSM 20460		Obligate anaerobe	Saccharolytic, fermentative, lactate fermented to propionate	Negative	Commensal	649	1206	947	chenry	09/10/14	1064535	ModelSEED		Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Megasphaera_elsdenii_DSM_20460.xml	Megasphaera elsdenii DSM 20460
Melainabacterium_MEL_A1	Melainabacterium MEL.A1		Obligate anaerobe (inferred from sequence)	Saccharolytic, fermentative (inferred from sequence)	Negative (inferred from sequence)	Commensal (inferred from sequence)	406	904	726	Emilie Muller	05/11/13		ModelSEED		unclassified  superkingdom	unclassified  phylum	unclassified  class	unclassified  order	unclassified  family	unclassified  genus	unclassified  species	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Melainabacterium_MEL_A1.xml	Melainabacterium MEL.A1
Mesorhizobium_loti_MAFF303099	Mesorhizobium loti MAFF303099	Mesorhizobium loti MAFF303099 (266835.9)	Aerobe	Respiratory	Negative		1440	1680	1212			266835	ModelSEED	kb|g.571	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium japonicum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Mesorhizobium_loti_MAFF303099.xml	Mesorhizobium loti MAFF303099
Methanobrevibacter_ruminantium_M1	Methanobrevibacter ruminantium M1		Obligate anaerobe	Methanogen	Positive		389	946	834	Laura Kutt	04/19/16	634498	Kbase	kb|g.224117	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter ruminantium	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Methanobrevibacter_ruminantium_M1.xml	Methanobrevibacter ruminantium M1
Methanobrevibacter_smithii_ATCC_35061	Methanobrevibacter smithii ATCC 35061	Methanobrevibacter smithii ATCC 35061 (420247.6)	Obligate anaerobe	Uses carbon dioxide, hydrogen and formate as energy sources and acetate as carbon source	Positive	Commensal	407	714	656	Ines Thiele	06/29/12	420247	Kbase		Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Methanobrevibacter_smithii_ATCC_35061.xml	Methanobrevibacter smithii ATCC 35061
Methanomassiliicoccus_luminyensis_B10	Methanomassiliicoccus luminyensis B10		Obligate anaerobe	Utilizes methanol	Positive		493	1001	831	Laura Kutt	04/19/16	1175296	Kbase	kb|g.223963	Archaea	Euryarchaeota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae	Methanomassiliicoccus	Methanomassiliicoccus luminyensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Methanomassiliicoccus_luminyensis_B10.xml	Methanomassiliicoccus luminyensis B10
Methanosphaera_stadtmanae_DSM_3091	Methanosphaera stadtmanae DSM 3091	Methanosphaera stadtmanae DSM 3091 (339860.6)	Obligate anaerobe	Uses methanol and hydrogen as energy sources and carbon dioxide and acetate as carbon sources	Positive	Commensal	329	823	716	chenry	09/10/14	339860	Kbase		Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanosphaera	Methanosphaera stadtmanae	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Methanosphaera_stadtmanae_DSM_3091.xml	Methanosphaera stadtmanae DSM 3091
Methylobacterium_mesophilicum_SR1_6_6	Methylobacterium mesophilicum SR1.6/6	Methylobacterium mesophilicum SR1.6/6 (908290.3)	Aerobe	Respiratory	Negative		1329	1619	1191	Laura Kutt	04/18/16	908290	ModelSEED	kb|g.32388	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium mesophilicum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Methylobacterium_mesophilicum_SR1_6_6.xml	Methylobacterium mesophilicum SR1.6/6
